,cpd_id,SMILES
255,C1addea461326580b664a8a5a2972cbe92f503ec1,CC(C)C(O)CCCCC(=O)O
256,C7f4f8fa111a3bf57bc54cb105c26b7d244ef4838,CC(C)C(O)CCCCCC(=O)C(=O)O
257,Cd1e7e28e425bce4240bfedf0200973472457bd6b,CC(C)C(O)CCCCCC(=O)O
258,C8dd5539a61fe2085bb72e175794025a04110d24e,CC(C)C(O)CCCCCCC(=O)C(=O)O
259,C258dd7f3df7136237e9fb3378ee0a46dc4f7b033,CC(C)C(O)CCCCCCC(=O)O
260,C1839fbb371321fe71acfb0b58088af82d3e126c4,CC(C)C(O)CCCCCCCCCC(=O)O
261,C3b061d24eaa67ce840b27086cfdefd6d26bb8f89,CC(C)C(O)OCCC(=O)O
262,C19da13595a671194029595848a98d219e8fa2bcf,CC(C)C(O)c1ccc(C(=O)O)o1
263,C980566fb10dd44d14d902e0406a3be94e8d89801,CC(C)C(O)c1ccc(CC(=O)O)cc1
264,C4aa0e9a8e3fee8947b23b80657508a19ab51f055,CC(C)C(O)c1coc(C(=O)O)c1
265,Cb64d0a885c660db3c4b0bf19922056613e7766ac,CC(C)C(OCCO)C(=O)O
266,C587ba2b1f1aad63913739fa2713ee5b1a46d78f6,CC(C)C1CCC(C)(C(O)CC(=O)O)CC1
267,C9edda8a9b1decf7905e52886b7b073b9e1b84082,CC(C)CC(=O)C(O)C(=O)O
268,C30c5d7db12d44881d578a2baab0ed1756de6978a,CC(C)CC(=O)CC(O)C(=O)O
269,C426f4ce7847c8b55a58d8ca2091788a9596c59c6,CC(C)CC(=O)CC(O)CC(=O)O
270,C836b0a875fcf7e401cda78cb39759f134aa797c6,CC(C)CC(C)(OCCO)C(=O)O
271,Cc318bd7c25d57a05c6182387a37971a584cc9d42,CC(C)CC(CC(=O)O)OCCO
272,C6a09ae39e0b2fa11438cfb66ccfbb5930393d368,CC(C)CC(CCC(=O)C(=O)O)OCCO
273,Cc3fd0c11a7f93e46bacd83135adfe2b2e9945d31,CC(C)CC(CCC(=O)O)OCCO
274,Cbfc1a9d5aa6070ca99db9ce51ed5277694dd7df3,CC(C)CC(CCCCC(=O)O)OCCO
275,C69ac3b1c08e45af5be43035fd0c1c0cb90b9a0c9,CC(C)CC(CCCCCC(=O)O)OCCO
276,C0cab44d07080032c84bf648a2a0641f8d883394b,CC(C)CC(CCCO)C(=O)O
277,C1a865adc9bea82ef02fb55af261bb8fb1201ad21,CC(C)CC(CCCO)CC(=O)O
278,Caa2df38dcc3e29494d1192ed4334637c4d2753cb,CC(C)CC(CCO)C(=O)O
279,C24b9b1e8528c37dca13b2bee92e5fe9921c7c010,CC(C)CC(CO)C(=O)O
280,Cd0a18bb7041adde73284cb73ac97dd749873b461,CC(C)CC(CO)CCC(=O)O
281,Cc427b4c0ec477b9d5ad4df51b98e8de0557b7abd,CC(C)CC(CO)CCCCC(=O)O
282,C6e8c42bb8376dbc87fc9b6d6dbc36474418c532e,CC(C)CC(CO)CCCCCC(=O)O
283,Ca52f719066a6c845e3009f083e035ba6de500741,CC(C)CC(O)C(=O)C(=O)C(=O)O
284,C89b78456a39ef51221af55a975c22270c741fbad,CC(C)CC(O)C(=O)C(=O)O
285,C975575da1c0efa0b98b9a9342a92929c229bb877,CC(C)CC(O)C(=O)CC(=O)C(=O)O
286,C4de94b445b3c8dfa301d0dfba077760a1477bd5a,CC(C)CC(O)C(=O)CC(=O)O
287,C3655591ef12964d84668901d8e7d3a7f79c8eea8,CC(C)CC(O)C(=O)O
288,C7b9bdbc16a82a429b2a6f68ce44b054f89c9b815,CC(C)CC(O)CC(=O)C(=O)O
289,C95a571c1ca6841a2134e3888649b58d5a1095b08,CC(C)CC(O)CC(=O)O
290,Cdd8589bfa8d155b83de34bb3ae31b751e78c9cd7,CC(C)CC(O)CCC(=O)C(=O)O
291,C87ec21842d01fac111ae9cbc7aafe31743aa19a7,CC(C)CC(O)CCC(=O)CC(=O)O
292,C66b37ee7c7ccb158dadbacc7c17717b975b0ce2d,CC(C)CC(O)CCC(=O)O
293,Cc6bbb6defca1b7bc5f6310acb7e6dba7dbf3d72c,CC(C)CC(O)CCCC(=O)O
294,Cda1756de4afbb7f46b907cb4f868357a309f14c4,CC(C)CC(O)CCCCC(=O)C(=O)O
295,C6a106916773130a1e13587a00a27740c35a95ec4,CC(C)CC(O)CCCCC(=O)O
296,C2408fe47bea43d27afc135db6325d2d2522ab3b8,CC(C)CC(O)CCCCCC(=O)C(=O)O
297,C1f74e92dfed0dff607dfd1e463cb890f12d75a31,CC(C)CC(O)CCCCCC(=O)O
298,C39c7a1c7ef9a6adaf607e940ab82fd2ebaab73bb,CC(C)CC(O)CCCCCCCCC(=O)O
299,Ccaa12b208da7e5473c5c5a6f6df4fb72127e2ca6,CC(C)CC(O)OCCC(=O)O
300,C5cd055d5dbe9a8aa0beee996a70ae76dbdd694ec,CC(C)CC(O)c1ccc(C(=O)O)o1
301,C871b095094761b04c146968520afa43c7cab1e28,CC(C)CC(OCCO)C(=O)C(=O)O
302,Ce632b324f39155ea4fe0b920d0ed879f21054bf1,CC(C)CC(OCCO)C(=O)O
303,Cead873baa35957c0fc339ffa96bdb2a3967604e0,CC(C)CCC(CO)C(=O)O
304,Cc1f6585235e6d198d6ca869fa585a3669218cd50,CC(C)CCC(O)C(=O)O
305,C9617979c3d2787af2b86e89e03f3b3f4382d0abd,CC(C)CCC(O)C(C)(C)C(=O)O
306,C051c02ca6a694e342f25aa3f46a29d15fcc1308a,CC(C)CCC(O)CC(=O)C(=O)O
307,C459b6165a9e458a15a6ee2e6f9412890a702b1ad,CC(C)CCC(O)CC(=O)O
308,Ce013ddfa5125dbfc42a7885bb388fe77af4172af,CC(C)CCC(O)CCC(=O)CC(=O)O
309,C20680820fb41ebf300a08d7146c0b8ef9306a003,CC(C)CCC(O)CCC(=O)O
310,C9fc885221ebe19c03df299ef8b3d15de12314c4c,CC(C)CCC(O)CCCC(=O)O
311,Cb57138eff10b9bea4302959884166aa926717db4,CC(C)CCC(O)CCCCC(=O)O
312,C466c56a68112e8104dbc92d869391d9d2df62c6a,CC(C)CCC(O)CCCCCC(=O)O
313,Cf5b7c8f92315302c01d87c7fd9380487e85cdded,CC(C)CCC(O)CCCCCCCC(=O)O
314,Caeb13c5e2a9268f789733b1c2461bf4de40b8518,CC(C)CCC(O)OCCC(=O)O
315,C2063746d0811a51866606b5ff85c4288a71a96fe,CC(C)CCC(OCCO)C(=O)O
316,C23376dfd85aa1f2ad241fc95de7dba864ae8dbea,CC(C)CCCC(=O)CC(O)CC(=O)O
317,Cdc4c271f516056eabb422f3e0fef913b0a229292,CC(C)CCCC(=O)CC(O)OCC(=O)O
318,C28ce404faa9ed82c81ef298031ca6e692c6d0859,CC(C)CCCC(CO)C(=O)O
319,C44c26d5831c715e912bdeb284f757bae200b6ddc,CC(C)CCCC(O)C(=O)O
320,Cfb5be9d5a435429c388c112975164f759ea6ee70,CC(C)CCCC(O)CC(=O)CC(=O)O
321,Cac8578a0634c56d013f2284ef0891253ba323f4a,CC(C)CCCC(O)CC(=O)O
322,C8e621557c4caf6a927593a73d801fa0e68773050,CC(C)CCCC(O)CCC(=O)O
323,C3537c1850d8f09b4be0742845d878305705b6a84,CC(C)CCCC(O)CCCC(=O)O
324,C591aecdb8b8fd11259bde3841c1689fa25ed29df,CC(C)CCCC(O)CCCCCC(=O)O
325,Cfa05d5fbedc32b331073e8d60f2037c73f62fe30,CC(C)CCCC(O)CCCCCCC(=O)O
326,C65fa016efd3ee07fc7c825c85e9c7e811a5d5bc4,CC(C)CCCCC(CO)C(=O)O
327,Ced3d1df8ffb2c012f802b9548dc80dbbc70907a0,CC(C)CCCCC(O)C(=O)O
328,Ca6d7a622b8e92f1b7021b72a2735cf9f913bcf93,CC(C)CCCCC(O)CC(=O)O
329,C703c2c5a86d165bb49c3aecba2f37bf880300758,CC(C)CCCCC(O)CCC(=O)O
330,Ce926fabd53ab22fe1be6be669309d472ba8641e5,CC(C)CCCCC(O)CCCC(=O)O
331,Ce6e1db05c1db5fb360f2fa083787812cdf13871f,CC(C)CCCCC(O)CCCCCC(=O)O
332,Cb3af284588a0d52007ef4c2d82473291697df2ab,CC(C)CCCCCC(CO)C(=O)O
333,C971a8acc4579d7c3c91c7965ca173ee0aff3d6ea,CC(C)CCCCCC(O)C(=O)O
334,Cf91d725cd70b1b455795646074bde4343e16f4c2,CC(C)CCCCCC(O)CC(=O)O
335,Cd6f0e4ecd37d090091311e400705edb86a15d521,CC(C)CCCCCC(O)CCC(=O)O
336,C265ef06a90bf041c5176629136314f4f5cd53f39,CC(C)CCCCCC(O)CCCCC(=O)O
337,C215fa97babf911c008165e2df4c0a22fe43fc40a,CC(C)CCCCCCC(CO)C(=O)O
338,C360b6b250666a0bcb72592efd22d52a055af8f3f,CC(C)CCCCCCC(O)C(=O)O
339,Cfee69faffa59357a59ad612c2e71e6c4b27784d3,CC(C)CCCCCCC(O)CCCC(=O)O
340,Cabb44b2003668cad0d0d77d356420aef0eb07270,CC(C)CCCCCCCC(CO)CC(=O)O
341,C22d4f3fa1d8cd736dd42457aa3ebb32b9b5260d8,CC(C)CCCCCCCC(O)C(=O)O
342,C6a1b73e121b04d0b89e54b4834ff93ef0144acf8,CC(C)CCCCCCCC(O)CC(=O)O
343,C58790f371dcb5d3b2ff5f5904fc4ebec94c1b8fe,CC(C)CCCCCCCC(O)CCC(=O)O
344,Ceba8e84a1cf1fc78bb78cb82e9af0729269ed86c,CC(C)CCCCCCCCC(CO)C(=O)O
345,C149f194bd08f156fa43acf757b2ecb135f65eb9d,CC(C)CCCCCCCCC(O)C(=O)O
346,C8da6ec567cd54101e8de4d0614046911caaa7939,CC(C)CCCCCCCCC(O)CC(=O)O
347,C645c8d45d633a5d899f3ba2de44fa334d846abae,CC(C)CCCCCCCCCC(O)C(=O)O
348,C015f5a2304be05119c45f264b42f6557023b5749,CC(C)CCOC(C)(CC(=O)O)OCCO
349,C2188e260fcfff4005b46d6c94b63d5ae253ca546,CC(C)CCOC(CC(=O)O)OCCO
350,C10a3c5a6e917d3cd152c46456d0ab34ff155dba1,CC(C)CCOC(O)CC(=O)C(=O)O
351,Cfe9659400fe61e3378a922a383d324a2e16125aa,CC(C)CCOC(O)CC(=O)O
352,Cb327837e5834fa85803c6fc850609c9fef98a415,CC(C)COC(C)(CC(=O)O)OCCO
353,C165b62e04cb4a8d60ad0508f6990b935a1ed0dd5,CC(C)COC(O)CC(=O)O
354,Cd4218e774756600bd4d8a703f2737a5694201b08,CC(C)COC(O)c1ccccc1C(=O)O
355,C6d7c7ec500eff266113ca23e03e67409b35e22ee,CC(C)OC(O)CC(=O)O
356,C971d8b9a55211d2a84b92738f33fe624d3526832,CC(C)OC(O)CCCCC(=O)O
357,C1d83ef88d983f516bd6892dba2bee4170844a55f,CC(C)OC(O)c1ccc(C(=O)O)o1
358,Cd9ffebbf263b0d223371dd880071f514f1f9e15f,CC(C)OCC(O)C(=O)O
359,C4e83d3708f8e039b5f947f786c4b99c82fa5d98b,CC(C)c1ccc(C(O)C(=O)O)cc1
360,C11ec911da0bd829ad68be636d1fbc61d2fbb6d79,CC(C)c1ccc(C(O)CC(=O)C(=O)O)cc1
361,C3100aa1035473a323b8171ade94a15509ed53279,CC(C)c1ccc(C(O)CC(=O)O)cc1
362,Cd9e6ad81ee6712e4dcb1c1f93c9086f213ff99a9,CC(C)c1ccc(C(O)OCCC(=O)O)cc1
363,Cdf4662c38eb4712c45aba712858f3fcf1b870036,CC(C)c1ccc(C(OCCO)C(=O)O)cc1
364,Cd14b3830d573f8a91f4998a9fc05492f7e02e9d7,CC(C)c1ccc(COC(O)CC(=O)O)cc1
365,C47691f166f46d79f7024ea86c20a61d70f5f7b38,CC(CC(=O)C(=O)C(=O)O)OCCO
366,Cbc14db4f91296a203d7ea78709bd6f6136ebb682,CC(CC(=O)C(=O)O)C(=O)C(=O)CO
367,C9c5137e8956458dabf1bf4c2ffb798b62758ee81,CC(CC(=O)C(=O)O)C(=O)CO
368,C3fcc44ec899c33a256c002c3f537f3c7dea0b44a,CC(CC(=O)C(=O)O)OCCO
369,Cb2dcb3dce1b9452f685f35a3afaefc93bd012cfe,CC(CC(=O)CC(=O)C(=O)O)OCCO
370,C6fe6c5f93fb321e23be0dba0f57c5ae92f17fd40,CC(CC(=O)CCO)C(=O)O
371,C7d742afc8be5704fb6661a1b7f81a7961ac08ade,CC(CC(=O)CO)C(=O)O
372,C6556bfe144afeb4429725ce5e0e52b43f5c87277,CC(CC(=O)O)(OCCO)OC1CCCCC1
373,C2020097672a6a5dc48605ecd5d6ac189caf7c906,CC(CC(=O)O)C(=O)C(C)(C)CO
374,Cca487aac7ec345a73e00492d79fbaa8df72ec4ac,CC(CC(=O)O)C(=O)CC(=O)CO
375,Ccfe6dc576e0ce60cec2a867b35b5421f6d37ff1b,CC(CC(=O)O)C(=O)CCO
376,C075d25aab8470f34126d81f88d3c60cb499a62d6,CC(CC(=O)O)C(=O)CO
377,Cfc441ba49e72cfbf6b17f3976c61edaa23e7fdab,CC(CC(=O)O)C(C)(C)OCCO
378,C3fc5648e1782f37c2530d8c625df83b6a40ec20b,CC(CC(=O)O)C1CCC(C)(OCCO)CC1
379,C311867173780fdcf134a1048b8e5d2539f2b1bd2,CC(CC(=O)O)OCCO
380,C4d9849114cd5d2e1e760180f47669b35424614f6,CC(CCC(=O)C(=O)C(=O)O)OCCO
381,Cf093e34b68f08e14b3323b772af1748e8b9c1e95,CC(CCC(=O)C(=O)O)OCCO
382,C0bae1833895d564ca3afaf3835771a65eac7eab9,CC(CCC(=O)CC(=O)O)C(C)(C)OCCO
383,C967b7f513aef4b4ff407573181fc8e843a3b16b7,CC(CCC(=O)O)C(=O)CCCO
384,C02d2c0b7595ab0d31f4f6dca92dfc05b48071c39,CC(CCC(=O)O)CCC(=O)CO
385,Ceb43b2a31ea373f67ebf5b44a0ee6ad5aa3e6f0a,CC(CCC(=O)O)COCCO
386,C3efad9fe2a1f1432033c2adb244089d69dacc0b3,CC(CCC(=O)O)OCCO
387,Cdefaa60c7debc8dceea4409b9c2b5441d432e330,CC(CCC(C)(C)CO)CC(=O)O
388,C86b4f8bed983a0b12295dbbc9cde2950a6e2918b,CC(CCCC(=O)C(=O)O)OCCO
389,C2b554ca427ae42fc507c8ecf34e5e1f752378b21,CC(CCCC(=O)O)C(C)(C)OCCO
390,C80a1e45a7494e2828b25bfe1555a57b01327b753,CC(CCCC(=O)O)OCCO
391,C864ad01dc5495dceff75c005eeb352f8c6d98e47,CC(CCCC(C)(C)CO)CC(=O)O
392,C1d20d95084ce559a41e6626494c03d1793ffa49f,CC(CCCC(C)(C)OCCO)C(=O)O
393,Cd70f37f64460c9dbe1426f517a46a088eb6d5b09,CC(CCCC(C)(C)OCCO)CC(=O)O
394,C4fb864de2b7c28698183c978e0b5efd9583bbd53,CC(CCCC(C)(C)OCCO)CCC(=O)O
395,C11cf457b040ef9e56039d9f8e7fe34e71d3d30e0,CC(CCCCCC(=O)O)OCCO
396,Cf4ea09cef72d81effd73d1324e8021e75738548d,CC(CCCCCCC(=O)O)CCOCCO
397,C14116e0fc03e5ce7f91abf6688f7feddd7639936,CC(CCCCCCC(=O)O)OCCO
398,C22d81c09c528b95456c665975b3d2ad36ffc4233,CC(CCCCCCCC(=O)O)OCCO
399,C46735696afeb5b58a266590d67490867906466e9,CC(CCCCCCCCC(=O)O)OCCO
400,Ce2fcb46cb23bc26abb4d0bf7eec1910136165664,CC(CCCCCCCCCCCO)C(=O)O
401,C3c12743931b9d97a58d014b0f15ec1c4bb049f65,CC(CCCCCCCCCCO)C(=O)O
402,C913b4c16c79e11a3bd3c582f7f31659f0482e6e4,CC(CCCCCCCCCCO)CC(=O)O
403,C980ff3dc8bb2766f86f32b4556cb4ae905fba16f,CC(CCCCCCCCCO)C(=O)O
404,Ce00d24107e50cf73769196c63abc4ab31de239fb,CC(CCCCCCCCCO)CC(=O)O
405,C900013524a3152919d6340e5b8101ef5f284601e,CC(CCCCCCCCO)C(=O)O
406,Cfeed194c93f82cc1945d0b4b5c9176e6ee700ef5,CC(CCCCCCCCO)CC(=O)O
407,Ce33db3d3b7ef8aaaeee322c2e1e911e860f81cf7,CC(CCCCCCCCO)CCC(=O)O
408,C529ccc7aae9178934f74d5c15ec150875027ade0,CC(CCCCCCCO)C(=O)O
409,C7040c557c38b7673d16e2d8d62c5b1634f5e96eb,CC(CCCCCCCO)CC(=O)O
410,Cfae72c8b427b0cb0b770d4719b0123ea5b30cafe,CC(CCCCCCCO)CCC(=O)O
411,C8d8557a239d464264f729ec7ce14d773bb49383b,CC(CCCCCCCO)CCCC(=O)O
412,Ccab64d23c0bc858899e68b874782cf35f584b5c5,CC(CCCCCCCOCCO)CC(=O)O
413,Cf8fe89e41995a4b7fb36fc4cd05e7b6b4d90a64c,CC(CCCCCCO)C(=O)CC(=O)O
414,C8cdd25fa101cdb3a7455b032dd80ff835405c276,CC(CCCCCCO)C(=O)O
415,C97435ddaaaefcfd8f4196d31cff31b88b269c33a,CC(CCCCCCO)CC(=O)O
416,C76005a8e71c85a032921a4640b490cc6f38ea639,CC(CCCCCCO)CCC(=O)O
417,Cafb6675f7ad6eb91365886b555af36955500dd66,CC(CCCCCCO)CCCC(=O)O
418,Cde79ef47f05f7a35f0e3095946c748793f76f64b,CC(CCCCCCO)CCCCC(=O)O
419,Ce5924200bbab1a61391ea7b81a91d4e3cc47ed66,CC(CCCCCO)C(=O)CC(=O)O
420,C201549a03b344be8f9b3822b300d7d3ed419a5b6,CC(CCCCCO)C(=O)O
421,C2b160d0a591e5fe6c7bbe9b8cd7c3cc929145cf5,CC(CCCCCO)CC(=O)CC(=O)O
422,Cbd87dd4fdf358512a06586fd00c0c87f8e2c974c,CC(CCCCCO)CC(=O)O
423,Cd7d5c3b78f1b80d28791560052c36859a2a23802,CC(CCCCCO)CCC(=O)O
424,Cc103be8fd7d952bb344a4f071ba9182043d0c98c,CC(CCCCCO)CCCC(=O)O
425,C4cf4e3893441012c1ae4880ec9acaef559195716,CC(CCCCCO)CCCCC(=O)O
426,C4bfe91c015275925cefc06cdccc49c4af04bbf8e,CC(CCCCCO)CCCCCC(=O)O
427,Cc8dc4053f414787b60c0a6413705eec6b8bf5111,CC(CCCCO)C(=O)C(=O)O
428,C7574d36307a73ae595604ca7cfa0fdae3f29e380,CC(CCCCO)C(=O)CC(=O)O
429,Cda1ca2f829a66d130603820e262f008d6855641c,CC(CCCCO)C(=O)O
430,C901a1712f085b8b07ba40eb387323c764c90ba7c,CC(CCCCO)CC(=O)CC(=O)O
431,Cdd734b2b1f47a8daea97070fa5e82fd5cdec2acb,CC(CCCCO)CC(=O)O
432,C79d4ba271bc911e5caf29c38138d6bcefae6f219,CC(CCCCO)CCC(=O)CC(=O)O
433,C319aa4265454eb2e61acf997503b94b3fe3867b9,CC(CCCCO)CCC(=O)O
434,C46e74b4bbc996d8a6a8e770ef98583d92c4e7c64,CC(CCCCO)CCCC(=O)O
435,Cd1e4e3c2336eb99ccf04e22b5678dd5e1f51528e,CC(CCCCO)CCCCC(=O)O
436,Cd6def01b6fb07d81bb1df6e188761ec2a69e653c,CC(CCCCO)CCCCCC(=O)O
437,C5fc0010a346413397c1fe5b4c8c5a0ed3e3ce17e,CC(CCCCO)CCCCCCC(=O)O
438,Cefed6c40d50e187f5578a0584566994ea7d48479,CC(CCCO)C(=O)C(=O)O
439,Cccf2b109d968554b6583a9c6211f2b31de59a5a9,CC(CCCO)C(=O)CC(=O)O
440,C15d3a4faea965b3982a56be1e5280ccb7b28caf8,CC(CCCO)C(=O)CCC(=O)O
441,C3c99d73db6e533cd259e3c79581eeb0c2d47f352,CC(CCCO)C(=O)O
442,Ca42cdf9d444df1b16e38238687f5ab5c4185137f,CC(CCCO)CC(=O)CC(=O)O
443,Ccbf1eeac4a6f0cd55bfe512a457d6ecfb51a7f3d,CC(CCCO)CC(=O)O
444,C0bf35ee206d01d4a3bda31d03790ebbb3764329a,CC(CCCO)CCC(=O)CC(=O)O
445,C31a5a0d5211d69c12bd7ccaae675c03a4098627c,CC(CCCO)CCC(=O)O
446,Cf54169e8e510660740b70ad510150e60b6a1dd9a,CC(CCCO)CCCC(=O)CC(=O)O
447,Cd3aaaa62e87fcf180f38a51ea5a83d9f8c375d2a,CC(CCCO)CCCC(=O)O
448,C40c7071a937f8b691fc532747d0cd10efa0ec879,CC(CCCO)CCCCC(=O)O
449,Ce92c55d52f18ab735866c87d8cf0616907800418,CC(CCCO)CCCCCC(=O)O
450,Cfe2841465bfa3209c6b773feaf642145ed13d46a,CC(CCCO)CCCCCCC(=O)O
451,Cc815c1d88b3f08eb4688cdabc4a159dfe840432f,CC(CCCO)CCCCCCCC(=O)O
452,C6ad29f0349a4bebc804642aae949cb739c58dd96,CC(CCO)C(=O)C(=O)O
453,C3240c77dca4222c64481854edb47c1814a65bb2e,CC(CCO)C(=O)CC(=O)C(=O)O
454,Cefa8b141688d91db566446a9b89423ab51f243f4,CC(CCO)C(=O)CC(=O)O
455,Ca49c205b396a77d042b5415ef8ebf3fac2b20163,CC(CCO)C(=O)O
456,Cc97172f6a308b4e5ea3a1456ce3f0a09a7a8f4c0,CC(CCO)CC(=O)C(=O)O
457,C955b53686dfa5db8ac8bc5b0ab9e0b7f17e00a5b,CC(CCO)CC(=O)CC(=O)O
458,C99e7a41865bef8b59006da3432e9a13936d197c8,CC(CCO)CC(=O)O
459,C527ef81e168f924a568afbb3f7c513a25d41dfcf,CC(CCO)CCC(=O)CC(=O)O
460,Ce0a69330f810c44a9a5806f14b4c3d9c69f4f217,CC(CCO)CCC(=O)O
461,Ccec2117c6f615fb65d298085ab8864ecd1a9eb27,CC(CCO)CCCC(=O)CC(=O)O
462,Cd16a2418e6cfc963c8f3f9cbe9051dfd43fd0dd6,CC(CCO)CCCC(=O)O
463,Cd818b92ffe6e844dc58fdd3d70fa14dcfafdbecd,CC(CCO)CCCC(C)(C)C(=O)C(=O)O
464,C4568eaa9c5d61b16b49d37c7a188480edd6319f3,CC(CCO)CCCC(C)(C)C(=O)O
465,C468a2d32aa74900eb65fa52590a76f7748b85102,CC(CCO)CCCC(C)(C)OCCC(=O)O
466,C57a2525bc26376b1eed86f90965fb08246525cda,CC(CCO)CCCCC(=O)CC(=O)O
467,Cab43151c0b37c8ca88d203af48e8cb76f46c516f,CC(CCO)CCCCC(=O)O
468,Cba7c619357530663c01770fb08253759ea8ad2af,CC(CCO)CCCCCC(=O)O
469,C59062add690e492053012175f15c2e4abd7e0b09,CC(CCO)CCCCCCC(=O)O
470,C01f5205e411e41a2004936576f886f8ba0637ad3,CC(CCO)CCCCCCCC(=O)O
471,C7c3f8175f8ad937f6a712f71ede77153dfcafe8f,CC(CCO)CCCCCCCCC(=O)O
472,Cb8a2ef8d05e56cf895016f94f3226066f60c111f,CC(CCO)COCCC(=O)O
473,C7d518aa815129a2694c01c9322da356428966df7,CC(CCO)OC(C)(C)C(=O)O
474,C4a868bc503e1e69fcb9a77e5696f87e5022a7c5e,CC(CCO)OC(C)(C)CCCCCC(=O)O
475,Cf01eb3c3f5c5cefe79301eeb8112b47080ff9192,CC(CCO)OC1(C(=O)O)CCCCC1
476,C0b1bd9032407304bc883566f97bc2386028049bd,CC(CCO)OCCC(=O)C(=O)O
477,C985e609ccd16b2522b24f3073ece8b03483eb4da,CC(CCO)OCCC(=O)O
478,C20815ca0c4e931986494377dd04a491cd93a0ea8,CC(CCO)OCCCC(=O)C(=O)O
479,C701766162ac147adb2690f2b6c23202073a255ae,CC(CCO)OCCCC(=O)O
480,Ca5f4ed12ef8860c5738e5613a39cbbdd13129808,CC(CCO)OCCCCCC(=O)O
481,C1d17583a9d13f99eec689408b641035d08c56a08,CC(CCO)c1ccc(C(=O)O)o1
482,Cbe32a2e25dcba5784aa30b7332cb126bd718139a,CC(CCOC(C)(C)CCO)C(=O)O
483,C918b07dc871c8d7691b3b77da136a4db95364ace,CC(CCOC(C)(C)CO)C(=O)O
484,Caded37473229a903238c1097bc6168e94e3e5729,CC(CCOCC(=O)CO)C(=O)O
485,Cad33ba3dec9aefcf398038183525827464ec8817,CC(CCOCCCCCCCCO)C(=O)O
486,Ca69898f7eba70c65d75ebb88d759b392a4f0319c,CC(CCOCCCCO)C(=O)O
487,Cf32d2917bddef3beaea0b4278da6e410db85f8ef,CC(CCOCCCO)C(=O)O
488,Cbb69e2da421b51cb7ab3cb9b1de2d63882c09bd2,CC(CCOCCO)C(=O)O
489,Ccebb0d137e739315f114ad0248c08e44692e0b0a,CC(CCOCCO)CC(=O)O
490,C01e860aa87b2aa8ecaf04070141356c6d2ae79da,CC(CCOCCO)OC(C)(C)C(=O)O
491,Cfcb1aaf66f47ccd29989913a3fc6ce1dbb036b79,CC(CCOCCO)OCCC(=O)C(=O)O
492,C40bc438eb1f4eca14ca0a62aecf1725a453baa7e,CC(CCOCCO)OCCC(=O)O
493,C374dd76e5817c6c9293ed42ce80d68d9801564b0,CC(CCOCCO)OCCCC(=O)C(=O)O
494,C3bf9b3d780562459977924fa678b8f3d3ab309ae,CC(CCOCCO)OCCCC(=O)O
495,C644ea884d3fb2102721fa72a3b304c27466679f3,CC(CCOCCO)OCCCCCC(=O)O
496,C2d9d2b3587643f7af1947065bec4beb8aa9eb05f,CC(CCOCCOCCO)C(=O)O
497,Ca53ad0d48d3ff67aa827246f936b321de9355c39,CC(CCOCO)C(=O)O
498,C961f92a4348c041bc91883e030bb9b2e125a2d68,CC(CO)(C(=O)C(=O)O)c1ccccc1
499,C970fe732ffbd13d2c3e59298a797dd5a80f1c74c,CC(CO)(C(=O)O)c1ccccc1
500,Cce860c73883514fed28b04cdef25174e48705050,CC(CO)C(=O)C(=O)C(=O)O
501,C98b16f8452503b56a35ccec31cf60caac5ad05f3,CC(CO)C(=O)C(=O)CC(=O)O
502,Cc74361aae38b3c4d8f4f3e446ace62f944271e3b,CC(CO)C(=O)C(=O)O
503,Cc38acaff5f1477098f8708d3c6f8d5eeaf7aaaa4,CC(CO)C(=O)C(C)(C)CC(=O)O
504,C4e4780e6acc674fc777a2895621ae1a31dfbbf15,CC(CO)C(=O)CC(=O)C(=O)O
505,C5ba04fd41acab1ceec3bc1b613bb1e826a5c44a7,CC(CO)C(=O)CC(=O)O
506,C13afabcb2148b76dd797679aa8a03e6bbdc08b9f,CC(CO)C(=O)CCC(=O)O
507,C57b191866168eaa241a450c181cca1a50b96dfc9,CC(CO)C(=O)O
508,C76cd16a2a64c3b0a3b185062c7021e1cc5d1c89d,CC(CO)C(C)(C)C(=O)O
509,C8341a658a8b3be585669a7ccfdee11400dd7dcc7,CC(CO)C1CCC(C(=O)O)CC1
510,Cf895a3b56e8b7913587655f5013a7e19947a9bed,CC(CO)C1CCC(C)(C(=O)O)CC1
511,Cce7143632e5d8810253b8a8e02e8f543121030da,CC(CO)CC(=O)C(=O)O
512,C48c270888717cfb106dce2c09db69af45993d44f,CC(CO)CC(=O)CC(=O)O
513,C2f4924cecb89b64bca5a1bbf6c4becaf55494ff6,CC(CO)CC(=O)CCCCC(=O)O
514,Cc6e790dec4be29c4956b0f8b630f10413269451a,CC(CO)CC(=O)O
515,C9ad3bb71476c2520c62c0fb42da1da89b69b8f7a,CC(CO)CCC(=O)C(=O)O
516,C8421cd40279a00cebb9d4ba7f1c58d7757c1232a,CC(CO)CCC(=O)CC(=O)O
517,C0b7777ccca236d9fdc0384764e85940b4ec05ff5,CC(CO)CCC(=O)O
518,C5f3335f62c23b12c83820767e389387d66c87168,CC(CO)CCCC(=O)CC(=O)O
519,Cdcef0c1d3a3d68340598ed7bb17e06f98e0f7dde,CC(CO)CCCC(=O)O
